ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
4848,F,Ship,3,3,101,2,medium,M,9,4860
6053,C,Ship,7,2,302,5,medium,M,5,1614
2369,C,Ship,2,1,180,2,medium,F,31,1078
351,A,Ship,4,5,188,3,low,F,13,2409
3140,F,Road,5,3,277,3,medium,M,1,4186
1065,A,Ship,3,2,147,4,low,M,13,1657
5098,B,Ship,5,4,202,5,low,F,6,5230
7324,B,Ship,5,1,151,6,medium,M,2,4529
7217,C,Ship,5,2,246,5,medium,F,9,1876
2543,C,Ship,2,5,190,8,medium,M,11,2976
6789,A,Ship,3,4,250,6,medium,M,1,4543
5239,D,Ship,4,1,139,3,low,F,1,5502
1724,F,Ship,5,3,133,4,medium,F,29,1094
3194,F,Ship,3,3,129,3,high,M,7,5197
6842,F,Road,3,4,207,2,low,M,6,5852
9700,B,Ship,6,3,310,5,low,M,6,1139
4779,A,Road,4,1,245,2,low,M,5,5324
6544,B,Ship,6,1,261,4,medium,F,8,1524
5380,B,Ship,3,5,258,3,low,M,5,4314
662,F,Road,5,3,146,4,low,M,5,1718
10161,A,Ship,3,1,274,4,medium,M,4,4057
128,F,Road,3,3,147,4,low,F,60,1722
9030,F,Road,6,3,171,3,low,F,1,4952
26,F,Ship,3,1,225,4,low,M,29,3496
10422,F,Flight,4,3,207,2,medium,M,4,5227
7405,D,Flight,4,1,228,5,low,F,6,1727
1563,A,Ship,4,2,136,2,medium,M,19,1387
10517,C,Ship,3,4,154,2,high,F,2,4998
2884,B,Flight,3,1,248,3,low,M,9,2616
4939,D,Flight,4,4,185,3,high,F,6,4238
10180,B,Ship,7,2,254,4,low,M,6,1006
7995,A,Ship,4,5,150,3,high,F,10,5767
970,B,Flight,2,1,121,2,medium,F,18,1839
1680,F,Ship,5,2,265,2,high,M,24,2415
9118,B,Ship,3,3,209,3,medium,F,5,5831
7951,D,Flight,5,2,262,5,low,M,5,1751
2534,F,Ship,3,4,229,3,medium,F,46,3223
8605,D,Road,7,1,287,4,low,M,1,1660
10148,F,Flight,6,2,282,4,medium,F,9,1385
7766,F,Ship,5,3,257,5,low,M,7,1090
283,D,Flight,3,3,155,3,low,F,29,1712
1260,F,Ship,5,1,144,2,low,F,20,1082
7226,F,Ship,5,4,219,2,medium,F,5,4919
2814,F,Ship,4,4,127,4,high,M,54,1239
1823,C,Ship,6,3,176,5,low,F,7,1767
7580,F,Ship,6,3,183,4,medium,M,3,4842
1862,F,Ship,5,1,256,7,low,F,50,3837
1612,B,Ship,3,5,153,2,low,F,44,1585
9174,F,Road,7,2,281,4,medium,F,2,1291
8881,D,Road,7,5,308,4,medium,M,1,1477
3445,D,Ship,2,2,240,5,low,M,7,4138
6502,B,Ship,5,2,231,5,low,F,4,1913
9459,A,Flight,5,1,271,5,low,M,4,1353
8757,A,Road,3,1,154,3,medium,M,4,4631
4080,F,Ship,5,4,160,3,high,M,2,5876
1299,A,Ship,3,5,171,3,low,F,49,1333
4248,F,Flight,3,5,161,3,low,M,2,4475
10035,A,Ship,4,4,102,3,high,F,9,5644
310,B,Ship,5,5,266,3,medium,F,53,3089
3536,F,Road,6,3,222,5,high,F,2,4612
1908,F,Road,4,5,238,2,low,F,1,2644
8533,D,Ship,4,1,243,5,medium,F,1,4624
9551,C,Ship,6,5,204,3,medium,M,7,4119
10199,C,Ship,5,5,239,6,low,M,1,1384
1278,F,Ship,3,1,275,2,high,F,1,2597
1934,F,Flight,4,2,219,3,low,M,2,3402
8876,F,Ship,5,4,225,5,low,F,6,2000
1789,D,Flight,4,1,242,3,medium,F,35,3556
379,D,Ship,3,5,152,3,low,M,43,1282
8588,F,Ship,4,5,239,3,low,M,6,5154
3062,F,Ship,3,5,237,4,low,M,28,3903
9979,D,Road,4,1,208,3,medium,F,7,4592
8968,B,Ship,4,1,238,4,medium,F,10,4860
6734,F,Ship,4,4,135,3,medium,M,2,5016
665,C,Road,4,5,197,3,low,F,34,3784
663,A,Road,4,4,218,5,medium,F,36,2995
5996,F,Ship,6,1,250,4,low,M,4,1018
8932,B,Ship,5,5,257,5,low,M,5,1657
6264,F,Ship,7,2,276,4,low,M,9,1022
1816,B,Ship,3,3,191,3,low,M,5,2007
904,B,Ship,4,1,143,2,medium,M,3,1996
4913,C,Road,4,4,193,2,low,F,6,4855
3395,C,Ship,5,5,270,3,low,M,2,4351
1397,C,Ship,6,3,135,5,low,F,20,1266
2894,F,Flight,4,1,226,3,low,M,42,3077
2838,F,Ship,3,5,146,3,medium,F,30,1569
1407,A,Ship,4,1,153,4,low,M,7,1130
515,C,Ship,4,2,174,3,low,M,9,1682
7933,D,Road,3,3,188,5,low,F,6,5713
9754,B,Ship,3,5,202,2,medium,F,8,4552
10313,C,Ship,3,5,236,3,medium,F,1,5220
6420,F,Road,4,2,206,2,medium,M,5,4635
131,C,Road,3,5,179,2,low,F,17,1364
1052,F,Ship,2,1,163,3,medium,F,24,1119
9077,C,Ship,3,2,209,3,medium,M,5,4999
1122,F,Ship,2,1,264,3,medium,M,10,3409
7107,A,Road,5,4,243,5,low,F,5,1118
2027,C,Ship,4,2,265,3,low,F,41,3498
912,F,Ship,2,5,163,3,medium,F,37,1079
1415,C,Ship,6,5,225,6,low,F,55,2052
9516,F,Ship,3,1,150,2,low,F,6,5697
7371,A,Ship,3,1,271,2,medium,F,7,4569
2234,F,Ship,3,4,235,3,low,M,52,3447
6667,D,Ship,3,2,225,3,high,M,5,4304
5761,D,Flight,6,1,290,4,medium,M,6,1505
7523,C,Road,4,3,213,3,medium,M,7,5947
7471,D,Ship,4,1,242,6,low,M,8,1419
777,A,Ship,5,1,175,3,medium,F,64,1110
9344,F,Ship,2,4,224,2,low,M,8,4754
3786,F,Ship,5,5,184,3,low,F,5,5045
4393,D,Flight,4,3,202,3,low,M,7,5678
9705,A,Road,5,2,272,5,low,M,8,1317
444,F,Ship,4,4,207,2,medium,M,35,2596
9784,B,Ship,4,3,99,6,medium,M,9,5903
3452,F,Ship,3,2,213,3,medium,M,10,5993
3908,F,Ship,3,1,229,3,low,M,5,4971
8275,D,Ship,3,1,138,3,medium,F,2,4766
10894,B,Ship,4,2,211,3,low,M,4,5989
10504,B,Ship,5,5,244,3,medium,M,7,4078
4490,F,Ship,3,2,134,3,low,M,6,4778
5726,F,Ship,6,2,268,4,low,F,7,1274
1829,C,Ship,4,4,259,2,medium,M,44,2132
9125,C,Ship,4,5,233,3,medium,F,2,4501
3005,C,Road,4,5,196,2,low,M,51,3151
3927,A,Ship,2,3,178,3,medium,F,8,4451
6046,B,Ship,6,2,286,4,low,F,4,1594
4734,F,Ship,3,5,265,3,medium,F,8,5980
1174,B,Ship,4,3,171,6,medium,F,9,1909
5466,F,Road,6,4,304,4,low,M,6,1890
8692,B,Ship,4,2,150,2,low,F,2,5301
1201,D,Ship,4,2,238,3,low,F,28,1915
5390,F,Ship,5,4,139,3,medium,F,6,5721
5025,A,Ship,7,2,310,4,low,F,7,1294
5135,C,Ship,4,4,197,2,medium,F,1,5211
6727,D,Flight,4,1,265,2,low,F,10,5418
5145,A,Ship,2,3,274,4,medium,F,10,4798
6997,D,Flight,3,2,286,6,high,F,5,5588
9842,F,Road,5,4,208,6,medium,M,8,5098
9065,C,Ship,4,3,260,4,low,F,5,5307
1721,C,Ship,2,1,177,4,low,M,63,1058
6011,C,Road,5,1,227,5,low,M,7,1620
5102,F,Ship,4,3,272,3,low,F,4,5654
5727,A,Ship,6,4,290,4,medium,M,10,1366
5474,F,Road,4,5,266,3,medium,M,8,4889
6543,A,Ship,7,5,296,4,low,F,2,1823
8349,A,Road,6,1,278,4,medium,M,6,1576
9648,F,Ship,4,1,272,2,low,M,2,5022
7979,C,Ship,3,4,188,5,low,F,3,4835
8961,A,Ship,3,3,206,3,low,F,3,5746
1247,C,Flight,6,2,271,5,low,M,14,2514
1442,F,Ship,3,4,133,3,low,M,17,1187
5607,A,Road,5,2,135,2,medium,M,4,5405
2935,D,Ship,4,3,135,3,low,F,15,1008
8465,C,Ship,4,3,241,2,medium,M,3,4636
8662,B,Ship,5,2,239,5,medium,F,6,1365
3950,F,Road,4,5,174,3,medium,F,8,5576
4907,C,Road,3,1,223,3,low,M,8,5318
1856,F,Ship,5,5,247,10,medium,F,61,2206
883,D,Ship,3,4,169,2,low,M,17,1242
8841,A,Ship,5,3,235,5,low,M,4,1990
6483,A,Ship,3,2,177,3,medium,M,8,5006
3385,D,Ship,2,5,209,5,medium,F,9,5565
781,D,Ship,4,5,252,3,low,M,16,2332
4614,F,Ship,3,2,142,2,low,M,7,4082
4381,D,Flight,5,1,255,4,medium,M,9,4881
10167,A,Ship,2,5,271,3,low,M,9,4185
5464,B,Road,6,4,285,4,medium,M,9,1180
3576,F,Flight,4,5,275,6,medium,M,10,1400
10774,B,Ship,5,4,223,5,low,F,2,1713
7753,D,Ship,5,5,272,5,medium,F,5,1868
8003,C,Ship,5,4,229,6,low,F,9,1733
7340,F,Ship,5,2,245,2,low,M,6,5366
9828,F,Ship,5,4,143,2,low,M,1,5872
5779,D,Ship,4,2,243,5,medium,F,8,1922
10481,C,Ship,5,4,241,5,medium,M,1,1924
6669,A,Ship,4,4,236,2,medium,F,6,5101
9582,F,Road,4,4,280,3,medium,M,5,5624
6787,D,Ship,5,2,237,4,low,M,5,5623
3837,A,Flight,3,4,215,2,low,F,8,5683
5548,B,Ship,5,3,205,4,low,M,9,4277
2827,D,Ship,2,3,172,3,medium,F,11,1522
8959,D,Ship,4,2,261,2,medium,F,4,5926
10611,A,Ship,3,1,257,4,low,M,8,4692
682,B,Flight,3,4,273,2,medium,F,39,2651
8861,C,Ship,7,1,307,4,low,M,4,1371
457,D,Ship,3,3,254,2,high,M,17,3153
5955,A,Ship,4,5,134,3,low,F,8,5694
5213,C,Flight,4,2,229,4,medium,M,3,5340
4331,C,Ship,5,2,168,4,low,M,10,5373
4898,F,Ship,5,3,211,3,low,F,5,5087
598,B,Ship,3,4,134,3,medium,F,31,1540
10220,F,Ship,4,3,249,5,low,F,10,1067
7935,A,Road,2,2,165,3,medium,F,10,4080
8448,F,Ship,3,3,157,4,medium,F,7,4487
2136,F,Ship,3,3,188,4,medium,M,3,3075
9270,F,Ship,3,2,244,3,high,F,5,5781
2775,A,Ship,3,1,150,3,low,F,43,1831
2968,B,Ship,6,2,236,4,low,F,61,3140
3521,C,Ship,4,5,223,3,medium,F,9,5279
10942,B,Road,5,1,218,5,medium,M,8,1651
57,A,Ship,3,3,238,3,low,F,61,3096
2277,A,Ship,3,4,209,2,low,M,62,2935
6067,D,Ship,5,1,267,4,low,M,5,4440
4452,F,Ship,5,2,168,2,high,F,3,4928
7870,B,Ship,4,5,240,2,medium,M,6,5045
1198,B,Ship,6,2,294,4,low,M,35,1625
5800,B,Ship,4,3,175,3,low,F,2,5208
4650,F,Road,4,1,206,3,low,F,4,4745
10305,A,Ship,4,5,272,2,low,F,10,4962
1611,A,Ship,5,4,259,3,low,F,38,3720
8970,F,Ship,2,3,260,2,low,F,1,4547
10324,B,Ship,5,5,177,4,medium,F,2,4873
10430,F,Ship,5,4,222,3,medium,M,8,5559
5365,D,Ship,4,1,200,2,low,M,5,5072
8800,B,Ship,2,4,248,3,low,F,7,4142
5448,F,Ship,4,4,113,3,medium,F,1,5610
10329,A,Ship,4,4,134,5,medium,M,2,5865
1252,B,Ship,3,1,254,3,medium,M,6,3496
3033,A,Ship,3,2,141,4,low,M,9,1909
8204,F,Road,4,3,238,2,low,F,1,4051
1517,C,Flight,3,5,182,3,medium,M,34,3595
8304,F,Ship,3,1,274,2,high,M,2,4352
506,F,Ship,3,1,219,2,low,F,39,2696
8186,F,Ship,3,3,250,2,medium,F,4,4380
486,F,Ship,5,5,263,8,medium,F,9,2236
467,C,Ship,3,5,226,2,medium,F,2,1043
9981,A,Road,4,3,227,3,medium,M,8,5829
8805,A,Ship,4,5,208,2,low,F,4,5831
7821,A,Flight,4,5,265,2,medium,F,9,5135
6328,B,Ship,5,2,135,3,medium,M,9,5173
2384,F,Ship,4,3,163,5,low,M,29,1349
7855,D,Ship,4,4,135,3,medium,M,6,4335
4980,F,Ship,4,5,227,2,low,M,7,4414
8651,C,Ship,4,3,253,6,low,F,4,1788
1501,D,Road,4,1,271,2,high,M,33,3269
5228,F,Ship,5,1,187,4,medium,F,8,5164
4338,F,Ship,3,2,160,3,low,F,4,4683
10668,F,Road,4,3,263,6,medium,M,8,1123
10008,F,Flight,4,3,183,3,low,F,6,5712
3643,D,Ship,4,4,205,4,low,F,6,5064
67,D,Ship,3,2,109,3,medium,F,15,1710
141,A,Flight,4,4,264,3,high,M,59,2020
8657,C,Ship,7,5,265,4,low,F,1,1601
3907,D,Ship,4,4,272,5,low,F,3,5243
8158,B,Ship,4,5,101,6,medium,M,8,4146
9869,C,Flight,2,4,285,3,high,M,6,4427
7196,F,Ship,6,1,306,4,medium,M,8,1378
7197,A,Ship,4,2,235,6,low,M,6,1386
3127,D,Road,3,1,224,3,low,F,48,3672
973,D,Flight,4,5,243,2,low,M,23,2686
808,B,Road,2,4,136,6,low,F,53,1213
7829,C,Ship,3,4,221,3,low,M,10,4927
958,B,Flight,3,1,265,4,low,M,50,2249
609,A,Ship,4,4,224,3,high,M,60,3145
2770,B,Ship,3,3,178,3,high,M,43,1517
9498,F,Ship,4,3,258,3,medium,F,7,4887
4054,B,Ship,3,5,273,10,medium,F,5,4608
5981,C,Ship,3,3,164,3,high,M,8,5170
833,C,Flight,2,3,251,3,low,F,2,3351
6849,A,Flight,3,5,265,10,low,M,6,4380
231,A,Ship,3,1,146,2,low,F,54,1528
1499,C,Road,4,5,162,2,medium,M,62,1650
5581,D,Ship,3,1,221,4,medium,F,8,5971
8412,F,Ship,3,2,168,3,medium,M,10,4979
2204,F,Flight,3,3,154,4,medium,F,62,1616
5811,A,Ship,6,4,197,5,medium,M,4,5889
6104,F,Ship,3,3,133,3,low,M,5,5937
586,B,Ship,3,3,234,3,medium,F,8,2334
9450,F,Flight,5,2,221,5,medium,M,10,1160
5908,B,Flight,4,3,96,4,medium,M,1,4984
5042,F,Ship,6,2,301,5,medium,F,3,1586
10444,B,Ship,5,3,243,6,low,F,10,1078
5923,D,Ship,3,3,208,2,medium,F,5,5661
890,F,Ship,5,3,198,4,high,M,65,3407
3282,F,Road,3,3,242,2,medium,F,7,4960
243,A,Ship,2,2,135,3,low,M,58,1734
9932,F,Ship,5,3,243,5,medium,M,8,1223
1508,F,Flight,4,1,135,2,medium,F,64,1471
9144,F,Ship,5,2,140,5,medium,M,2,1521
6237,A,Ship,4,2,210,3,low,F,9,4163
8133,A,Ship,4,4,247,2,medium,M,9,5095
6287,C,Road,7,2,264,4,medium,M,6,1688
2991,A,Road,4,1,144,4,high,M,5,1294
1997,C,Ship,5,1,187,2,low,F,17,3513
3537,A,Road,4,5,259,2,low,M,7,4390
10000,B,Flight,3,3,158,3,low,M,1,5502
4082,F,Ship,3,2,229,7,high,M,3,5584
2426,F,Ship,3,1,150,2,medium,F,46,1431
10616,F,Ship,3,2,100,4,low,F,10,5163
10629,A,Ship,3,3,228,2,low,M,5,4470
1766,F,Road,2,2,148,6,medium,F,63,1279
1715,C,Ship,4,1,142,2,low,M,26,1683
3325,D,Ship,3,2,237,3,low,M,8,5287
3825,A,Road,4,2,245,2,low,M,1,5978
2670,F,Ship,3,1,206,2,medium,F,56,2069
3982,B,Flight,4,2,173,3,medium,F,1,5128
6012,F,Road,7,1,276,4,low,F,8,1560
1851,A,Ship,3,4,203,3,low,M,18,3127
9268,B,Ship,4,2,145,3,medium,F,7,5823
7703,C,Ship,7,3,272,4,medium,M,2,1754
2294,F,Ship,3,5,225,3,low,F,12,2721
1888,B,Ship,3,5,203,3,low,F,58,3231
1581,A,Ship,3,5,270,5,low,M,31,3737
5752,B,Flight,4,1,212,2,medium,F,7,5864
6788,F,Ship,4,4,247,3,high,F,2,5324
4562,F,Ship,5,3,227,4,low,F,10,1317
3208,B,Ship,6,4,227,5,medium,F,8,4388
10215,A,Ship,4,2,270,5,low,F,10,1340
4171,D,Ship,4,3,170,3,medium,F,2,5330
1358,F,Road,5,1,184,4,medium,F,38,2232
3476,F,Ship,6,4,100,5,low,F,7,5668
560,F,Flight,5,2,271,3,medium,M,32,3785
1776,F,Road,5,5,190,4,medium,M,12,2947
1217,C,Road,3,5,256,3,low,F,62,2971
223,D,Ship,4,2,192,3,high,M,4,2061
10837,D,Flight,6,4,186,2,low,M,5,4851
9581,C,Road,6,2,239,4,medium,F,7,4589
1739,C,Ship,4,5,208,2,medium,M,33,2170
5305,D,Ship,4,5,183,2,medium,F,8,4422
10708,B,Ship,5,2,262,6,low,F,7,1774
6688,B,Road,5,4,221,5,low,M,6,5059
4199,C,Ship,4,3,200,4,medium,F,7,4953
4993,D,Ship,6,2,245,4,low,F,10,1448
9669,A,Ship,6,4,279,4,low,F,1,1621
3338,F,Ship,6,2,204,4,medium,F,2,4431
2357,C,Ship,3,5,264,2,medium,M,33,2021
6068,F,Ship,4,4,163,3,low,F,5,4440
8613,A,Road,5,1,242,5,low,M,9,1767
1604,F,Ship,4,5,278,6,low,M,4,3909
1522,B,Flight,4,5,268,3,medium,M,7,3622
6529,D,Ship,4,5,186,7,medium,F,1,4357
764,F,Ship,3,3,221,2,medium,F,26,3120
7215,A,Ship,6,1,273,4,low,M,3,1361
2450,F,Road,4,5,225,4,low,M,48,2767
6361,D,Ship,4,1,168,2,low,M,3,4665
6634,B,Ship,4,3,237,3,medium,F,8,5045
10473,A,Ship,5,3,221,5,low,F,8,1109
7127,C,Flight,3,1,239,3,low,M,2,4425
9380,F,Ship,6,1,144,4,low,F,5,5121
9661,D,Ship,5,1,238,6,low,F,9,1192
2096,F,Ship,3,4,153,2,medium,M,37,1740
8371,D,Flight,3,3,163,3,medium,M,5,5362
1552,B,Ship,3,3,246,3,medium,F,45,3945
1694,F,Ship,6,1,183,2,low,M,57,3966
5841,A,Ship,5,2,249,6,low,M,8,5633
167,C,Ship,5,2,141,3,high,F,34,1020
4493,C,Ship,4,4,252,4,medium,F,4,4832
6479,C,Ship,4,2,177,6,low,F,3,4392
7420,B,Ship,5,5,242,5,medium,M,3,1444
1916,F,Flight,5,2,156,2,medium,M,19,1311
3960,F,Road,5,2,256,3,medium,M,6,5604
6389,C,Ship,4,4,159,3,low,F,1,4194
768,F,Ship,4,1,263,5,low,F,62,2292
4228,B,Road,4,3,159,2,high,M,3,5731
2690,F,Ship,4,1,198,3,medium,F,56,3135
9682,B,Ship,4,3,232,5,low,F,9,1856
7521,A,Road,3,5,204,2,low,M,1,4133
466,B,Ship,3,2,294,4,low,F,15,1318
5617,D,Flight,4,2,194,3,low,F,3,5174
571,D,Ship,2,2,236,3,medium,M,3,3416
286,B,Flight,2,4,181,4,medium,M,13,2309
1182,F,Ship,5,1,174,6,medium,M,44,1635
7514,F,Road,6,1,253,4,low,M,10,1962
5112,F,Ship,3,3,141,3,low,F,7,4954
9913,D,Ship,6,1,268,4,medium,M,10,1958
4098,F,Road,6,1,139,5,medium,M,1,4243
7290,F,Ship,5,3,202,2,low,F,6,5716
2561,C,Ship,5,5,216,3,low,F,5,3137
10711,D,Ship,4,2,262,6,medium,F,2,1069
3254,F,Ship,3,3,235,3,medium,F,10,4186
3292,B,Flight,5,1,270,2,high,M,10,5360
434,F,Ship,4,2,215,3,medium,F,48,2953
10981,D,Ship,4,4,261,5,low,F,4,1649
6967,D,Road,2,3,215,2,medium,F,3,5052
7504,B,Ship,4,2,265,5,low,M,8,1555
7687,D,Flight,5,4,233,4,medium,M,1,4255
4902,F,Ship,4,3,164,2,low,M,3,5735
6115,D,Ship,3,2,204,3,low,F,8,4586
2749,D,Flight,4,4,178,3,low,F,1,1165
8547,A,Ship,2,5,212,2,high,F,3,4389
9123,A,Ship,3,1,247,2,low,M,7,5557
6742,B,Ship,3,2,209,2,medium,F,2,4635
2173,D,Road,2,3,255,3,low,M,27,3484
5091,A,Ship,4,4,168,3,low,M,6,5488
2568,F,Ship,2,4,255,3,low,F,55,1663
10178,F,Ship,6,3,284,4,low,F,3,1291
3434,F,Flight,3,3,201,3,low,M,9,5895
7746,F,Ship,6,4,264,4,low,M,1,1711
237,A,Ship,2,3,130,3,low,F,48,1801
6895,D,Ship,6,5,308,4,low,M,2,1125
10557,A,Flight,4,1,227,3,high,M,8,4795
1479,A,Ship,3,4,137,3,medium,F,17,1212
4963,D,Ship,4,5,169,4,low,M,6,4168
8853,A,Ship,3,1,242,8,medium,M,4,4943
8672,F,Ship,5,1,259,3,low,M,1,5725
10592,F,Ship,4,2,222,2,low,M,1,5028
5859,A,Ship,2,5,279,3,low,F,8,4632
2285,C,Ship,6,3,134,8,high,F,12,1371
5511,A,Ship,6,2,305,4,low,M,8,1015
9972,F,Ship,3,3,137,3,low,F,8,4742
2958,F,Ship,2,2,146,3,medium,F,1,1162
10373,C,Ship,3,3,257,2,medium,M,5,4681
10155,A,Flight,4,4,237,5,medium,F,6,4586
1050,F,Ship,6,5,237,5,high,F,63,2573
10986,F,Ship,5,1,229,5,low,F,10,1040
1781,C,Flight,4,2,237,2,medium,F,6,2965
3117,A,Ship,3,5,195,2,low,F,42,3814
10392,F,Road,4,3,180,3,medium,M,4,5471
8948,F,Ship,4,4,220,3,low,F,4,5622
5894,F,Flight,4,1,260,4,low,M,2,4091
2487,A,Ship,2,2,147,2,medium,F,49,1447
3504,F,Ship,4,2,209,2,medium,F,1,5337
4820,F,Ship,6,5,310,4,medium,M,1,1105
2424,F,Ship,4,4,226,2,high,M,53,3154
10955,C,Road,4,1,261,3,low,F,8,5206
4122,F,Flight,5,3,255,3,medium,F,8,5983
6303,A,Flight,7,2,307,4,medium,M,2,1073
8021,C,Ship,7,4,281,4,low,M,9,1970
9914,F,Ship,7,2,277,5,low,F,7,1260
8578,B,Ship,5,4,230,3,medium,M,6,4257
9112,B,Ship,3,2,173,2,low,F,8,5492
5385,A,Ship,5,4,248,4,medium,F,5,4271
6968,F,Road,4,1,169,4,low,M,1,5323
9156,F,Road,6,3,276,4,low,F,5,1637
9080,F,Ship,3,5,150,10,low,M,2,5042
4823,C,Ship,6,3,260,4,medium,M,9,1800
3330,F,Ship,4,5,168,2,high,M,2,5776
5623,D,Flight,4,3,266,6,medium,F,5,5209
9299,C,Road,3,2,221,2,low,F,10,4312
1953,A,Ship,3,5,135,3,low,M,20,1772
1876,B,Ship,4,5,253,3,low,F,58,3096
4715,C,Ship,4,2,242,3,medium,M,8,4644
2769,A,Ship,4,2,171,3,low,M,34,1352
1257,A,Ship,2,2,180,3,low,M,33,1217
5592,F,Road,2,3,201,3,medium,M,5,5733
2625,A,Ship,5,4,187,3,low,F,53,3172
3350,F,Ship,3,5,186,2,medium,M,4,4352
1678,B,Ship,5,1,234,3,medium,M,40,3340
1818,F,Ship,4,1,144,4,low,F,63,1881
4708,B,Ship,3,1,146,4,low,F,10,4583
356,F,Ship,5,1,266,3,low,F,31,3157
7158,F,Ship,7,2,295,4,low,F,10,1587
9324,F,Flight,4,2,262,3,low,M,6,5381
4870,B,Ship,3,2,264,3,low,F,8,5831
1965,A,Ship,6,5,212,4,medium,F,13,3676
10144,B,Flight,6,4,247,4,medium,M,2,1858
10821,A,Flight,4,1,157,5,low,M,10,4871
8694,F,Ship,6,2,164,4,low,M,6,5264
2681,C,Ship,5,2,243,2,medium,M,58,2758
9577,D,Road,3,4,192,4,medium,M,3,4030
5843,C,Ship,4,2,194,3,low,F,10,5171
1962,F,Ship,2,3,117,2,medium,M,36,1210
10133,C,Road,6,2,137,10,low,F,5,4510
6777,A,Ship,4,5,257,2,medium,M,5,4127
945,A,Road,4,5,274,10,medium,F,5,3910
3747,A,Ship,2,2,180,2,high,M,1,4407
706,B,Ship,2,4,111,2,high,M,60,1787
6533,C,Ship,3,5,260,4,medium,F,8,4162
4016,F,Ship,2,5,116,3,low,F,1,4091
7009,D,Ship,4,1,196,2,low,M,3,4752
8628,F,Flight,5,2,252,5,low,F,10,1568
4595,C,Ship,4,5,245,3,medium,F,2,5439
8486,F,Road,5,1,145,3,low,F,5,5019
9226,B,Ship,5,4,244,6,high,F,3,4089
5636,F,Ship,3,2,268,3,low,M,9,4215
7042,B,Ship,4,1,268,3,low,M,8,5486
10234,B,Ship,5,1,158,2,medium,M,6,4873
7365,A,Ship,4,1,263,2,low,F,5,4010
5216,F,Flight,6,4,292,4,low,F,10,1321
5632,B,Flight,6,2,256,3,medium,M,1,4435
4518,F,Flight,5,4,219,4,low,F,8,4540
3186,F,Ship,3,3,162,8,high,F,10,4842
6780,F,Ship,4,4,273,3,low,F,3,5749
1009,D,Ship,4,1,265,2,medium,M,18,3327
3662,F,Ship,4,1,271,2,low,F,1,4866
6258,F,Ship,6,2,292,4,low,F,2,1565
1242,F,Flight,4,5,227,4,low,F,20,2217
752,F,Ship,3,3,162,3,medium,M,7,1901
9364,B,Ship,4,1,232,5,medium,F,7,1899
9052,B,Flight,2,1,271,3,low,M,1,4537
8147,C,Ship,2,5,233,3,low,M,9,4751
1644,F,Flight,3,3,153,2,low,F,39,1328
1636,B,Road,4,2,278,6,low,F,36,2330
3071,C,Ship,5,3,206,4,low,M,18,3104
9199,D,Ship,4,4,267,4,low,F,8,5219
9748,B,Ship,5,4,164,3,low,M,9,5135
9690,F,Ship,7,1,301,4,low,F,6,1052
3701,C,Flight,3,4,183,3,low,F,1,5959
626,F,Ship,3,2,238,3,high,F,54,3142
7205,C,Ship,5,4,252,5,low,F,10,1015
8785,D,Flight,3,3,199,3,medium,F,1,4006
1634,F,Road,5,2,266,7,low,F,12,2056
7008,F,Ship,3,2,126,5,low,F,6,4372
6840,F,Road,4,5,201,10,low,F,7,5340
8599,D,Ship,6,3,278,4,low,F,9,1368
4865,C,Ship,5,4,215,3,low,F,5,5552
8665,D,Ship,3,3,202,4,low,F,9,4917
9283,D,Ship,2,3,192,3,low,M,4,5524
453,A,Ship,3,2,157,2,medium,M,53,1390
1729,D,Ship,2,3,249,2,low,M,1,2905
6189,A,Ship,4,4,154,3,low,F,7,4106
9053,C,Flight,5,2,254,3,medium,F,8,5892
6951,A,Ship,3,1,221,2,medium,F,6,5267
4988,F,Ship,6,4,260,4,medium,M,1,1726
6657,A,Ship,4,2,185,3,medium,M,1,5338
9205,D,Ship,3,3,187,6,low,F,2,4549
9521,C,Ship,5,1,203,3,low,M,10,4750
10354,B,Ship,3,2,196,6,low,M,6,5414
9111,A,Ship,3,1,153,2,low,M,6,4996
146,F,Flight,2,2,248,2,low,M,46,3707
1978,B,Ship,3,3,147,3,low,M,16,1563
2315,C,Road,6,2,134,8,high,M,42,1054
2683,D,Ship,4,4,279,5,medium,F,56,2697
4031,C,Ship,3,2,154,2,medium,M,4,5864
5597,C,Road,4,2,168,2,high,F,9,5684
10741,D,Ship,4,3,192,4,low,F,3,1406
4532,F,Flight,6,1,174,10,medium,M,7,4287
7100,F,Road,3,4,180,7,high,M,4,5500
2114,F,Ship,6,4,164,5,low,M,20,1555
8858,F,Ship,6,4,137,8,low,F,9,4374
3307,D,Ship,4,3,223,3,medium,F,9,5897
6765,A,Ship,6,4,172,6,medium,F,10,5554
869,C,Ship,3,1,218,3,low,M,4,2304
6602,F,Ship,4,3,274,5,low,M,5,1512
5817,A,Ship,3,1,213,3,high,F,6,5535
2000,F,Ship,3,4,249,3,low,M,31,3489
2060,F,Flight,5,2,265,3,medium,F,33,2734
2854,B,Road,4,4,158,3,low,F,61,1507
4465,D,Ship,4,5,258,2,medium,M,6,5062
8369,C,Flight,4,4,147,3,medium,M,9,4534
1426,B,Ship,5,2,239,2,medium,F,15,2471
6064,B,Ship,4,1,231,2,medium,M,3,4696
